id.plot,id.site,longitude,latitude,region,eco.id,eco.name,obs.year,esy4,site.type,hydrology,mngm.type,cwm.abu.oek.f,cwm.abu.oek.f.site,cwm.abu.oek.l,cwm.abu.oek.l.site,cwm.abu.sla,cwm.abu.height,cwm.abu.seedmass,fric.abu.sla,fric.abu.height,fric.abu.seedmass
S_SBN_A2,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,3.88,3.835,7.36,7.515,199.45,0.32,9.4e-4,15.28,73.38,965.86803
S_SBN_A3,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,3.66,3.835,7.55,7.515,202.82,0.3,7.7e-4,15.28,73.38,147.5485
S_SBN_A4,S_SBN,12.91495514,48.2218162,south,686,Western European broadleaf forests,2022,R1A,restored,dry,mowing,4.47,3.835,7.37,7.515,200.05,0.33,8e-4,11.48,120.41,108.64715
S_SHH_A3,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R22,restored,dry,grazing,4.17,4.255,7.15,7.18,220.18,0.29,6.2e-4,17.12,37.67,24.20282
S_SHH_A4,S_SHH,11.80223937,48.84317953,south,686,Western European broadleaf forests,2022,R22,restored,dry,grazing,4.43,4.255,7.13,7.18,251.04,0.41,7.3e-4,17.12,81.34,22.79339
S_SIM_A2,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.11,4.41,7.26,7.105,230.13,0.53,0.00139,10.73,44.79,12.8461
S_SIM_A3,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R22,positive,fresh,mowing,4.94,4.41,7.05,7.105,229.27,0.41,0.0011,10.73,48.56,55.5781
S_SIM_A4,S_SIM,13.00670297,48.27852534,south,686,Western European broadleaf forests,2023,R1A,positive,fresh,mowing,3.81,4.41,7.08,7.105,234.56,0.48,0.00248,5.39,49.58,94.93151
S_TIE_A1,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.46,4.845,7.04,7.2875,266.18,0.53,0.00168,5.45,21.12,10.24089
S_TIE_A2,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.05,4.845,7.2,7.2875,243.41,0.51,0.002,6.98,21.12,10.24089
S_TIE_A3,S_TIE,12.09043374,48.51097382,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.54,4.845,7.4,7.2875,234.24,0.48,0.00217,6.98,11.08,11.47425
S_UKB_A2,S_UKB,11.57301044,48.43279483,south,686,Western European broadleaf forests,2023,R22,negative,fresh,mowing,5.34,5.3575,6.79,6.8275,223.16,0.49,8.8e-4,60.38,43.6,20.04222
S_UKB_A4,S_UKB,11.57301044,48.43279483,south,686,Western European broadleaf forests,2023,R22,negative,fresh,mowing,5.34,5.3575,6.65,6.8275,228.47,0.5,0.00111,75.38,43.6,28.15501
S_VLR_A2,S_VLR,12.91962329,48.63645504,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.34,5.5825,7.29,7.12,263.17,0.49,0.00117,8.12,22.74,27.24964
S_WGD_A1,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.69,5.595,7.46,7.28,236.14,0.62,0.00166,7.08,12.43,18.46227
S_WGD_A2,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,6.17,5.595,7.41,7.28,247.07,0.67,0.00205,9.11,21.12,21.53837
S_WGD_A3,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.15,5.595,7.12,7.28,224.59,0.5,0.00109,7.08,12.43,24.97891
S_WGD_A4,S_WGD,12.43641984,48.56602654,south,686,Western European broadleaf forests,2022,R22,restored,fresh,mowing,5.37,5.595,7.13,7.28,237.3,0.48,0.00105,9.77,21.12,10.15553
S_WNG_A1,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.31,4.11,7.01,6.9725,205.24,0.34,0.00254,8.38,23.69,16.38708
S_WNG_A2,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.25,4.11,7.1,6.9725,210.27,0.39,0.00188,8.38,23.69,18.32584
S_WNG_A3,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,4.05,4.11,6.85,6.9725,178.1,0.29,0.00336,11.96,17.27,19.08157
S_WNG_A4,S_WNG,12.37349432,48.65857576,south,686,Western European broadleaf forests,2023,R1A,positive,dry,mowing,3.83,4.11,6.93,6.9725,189.03,0.31,0.00244,11.87,20.08,23.628
S_WNK_A2,S_WNK,13.05049386,48.28204403,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,4.63,4.72,7.26,7.26,249.39,0.39,8.6e-4,8.05,60.22,55.5781
S_WTH_A4,S_WTH,12.96174849,48.80605399,south,686,Western European broadleaf forests,2022,R22,restored,moist,mowing,5.43,5.5325,6.95,6.9675,257.19,0.45,0.00172,7.72,12.84,43.21683
S_WTZ_A1,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.34,5.35,6.92,6.9275,293.08,0.47,4.8e-4,9.6,12.84,16.42974
S_WTZ_A2,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.44,5.35,6.86,6.9275,286.11,0.45,5e-4,13.07,13.83,19.08438
S_WTZ_A3,S_WTZ,12.87799591,48.35616758,south,686,Western European broadleaf forests,2023,R22,restored,fresh,mowing,5.31,5.35,6.69,6.9275,282.56,0.41,4.6e-4,7.76,9.78,22.79339
