id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,fertilized,hydrology,mngm.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
S_HBF_A1,S_HBF,south,686,Western European broadleaf forests,449.7900085,12.84243042,48.39936525,R,R,NA,2023,negative,1,fresh,mowing,NA,1.27,5.17,300.75,1.52,5.17,280,2.05,11.41,0.31,2.28,11.41,0.32,1.29245,3.4899,5.00E-04,1.33213,3.4899,5.40E-04
S_HBF_A2,S_HBF,south,686,Western European broadleaf forests,449.7900085,12.84243042,48.39936525,R,R,NA,2023,negative,1,fresh,mowing,NA,1.18,3.21,321.73,1.34,3.21,296.03,1.6,20.43,0.21,2.81,20.43,0.24,1.18613,18.20322,4.80E-04,2.00868,18.20322,6.40E-04
S_HBF_A3,S_HBF,south,686,Western European broadleaf forests,449.7900085,12.84243042,48.39936525,R,R,NA,2023,negative,1,fresh,mowing,NA,1.32,5.17,287.1,1.45,5.17,275.13,1.86,17.99,0.4,2.48,17.99,0.29,1.46332,7.07497,7.90E-04,1.54638,7.07497,6.00E-04
S_HBF_A4,S_HBF,south,686,Western European broadleaf forests,449.7900085,12.84243042,48.39936525,R21,R,NA,2023,negative,1,fresh,mowing,NA,1.08,2.97,259.46,1.33,2.97,284.24,1.2,20.03,0.52,2.67,20.03,0.3,1.19195,4.02727,0.0016,1.38608,4.02727,4.70E-04
S_HGR_A1,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,R,R,NA,2022,negative,0,fresh,mowing,NA,1.25,10.9,262.34,1.76,10.9,270.66,1.09,13.44,0.62,1.98,13.44,0.51,1.34747,9.24195,6.20E-04,1.84381,9.24195,9.60E-04
S_HGR_A2,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,R,R,NA,2022,negative,0,fresh,mowing,NA,1.24,3.26,294.1,1.36,3.26,298.81,1.5,15.95,0.62,2.66,15.95,0.39,1.66338,8.95101,3.00E-04,1.89661,8.95101,6.50E-04
S_HGR_A3,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,R,R,NA,2022,negative,0,fresh,mowing,NA,1.22,10.13,295.83,1.58,10.13,314.19,1.27,17.72,0.68,2.32,17.72,0.49,1.46569,8.95101,2.40E-04,1.80783,8.95101,0.00102
S_HGR_A4,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,R22,R,NA,2022,negative,0,fresh,mowing,NA,1.42,33.84,279.37,1.82,33.84,292.58,1.29,17.72,0.61,2.1,17.72,0.48,1.71588,91.3912,6.10E-04,2.03073,91.3912,0.00174
S_HLZ_A1,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,R,R,arable land,2022,restored,0,moist,mowing,6,1.42,7.83,261.78,1.57,7.83,247.18,1.39,33.17,0.55,1.86,33.17,0.42,1.72051,39.10652,5.90E-04,1.89788,39.10652,0.00104
S_HLZ_A2,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,R,R,arable land,2022,restored,0,moist,mowing,6,1.54,5.48,273.13,1.37,5.48,262.7,1.44,23.26,0.54,1.93,23.26,0.39,2.11096,44.01226,3.40E-04,1.82642,44.01226,7.80E-04
S_HLZ_A3,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,R,R,arable land,2022,restored,0,moist,mowing,6,1.49,47.75,256.8,1.79,47.75,252.85,1.57,47.43,0.43,1.93,47.43,0.38,1.41393,39.10652,5.00E-04,1.72391,39.10652,8.70E-04
S_HLZ_A4,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,R,R,arable land,2022,restored,0,moist,mowing,6,1.96,47.75,206.98,1.75,47.75,250.41,1.66,47.43,0.41,1.93,47.43,0.42,1.39503,44.01226,9.80E-04,1.84593,44.01226,8.00E-04
S_HTH_A1,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,R,R,arable land,2023,restored,0,dry,mowing,3,1.72,23.63,201.61,1.83,23.63,232.31,1.37,22.63,0.43,1.7,22.63,0.43,1.51975,18.86168,0.00184,1.76504,18.86168,0.00113
S_HTH_A2,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,R,R,arable land,2023,restored,0,dry,mowing,3,1.54,13.05,211.09,1.69,13.05,234.54,1.26,18.79,0.43,1.58,18.79,0.41,2.00555,26.13898,0.00196,2.0765,26.13898,0.00129
S_HTH_A3,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,R1A,R,arable land,2023,restored,0,dry,mowing,3,1.68,13.24,214.1,1.73,13.24,223.7,1.41,21.05,0.42,1.73,21.05,0.41,1.81602,26.13898,0.00138,1.88433,26.13898,9.40E-04
S_HTH_A4,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,R22,R,arable land,2023,restored,0,dry,mowing,3,1.45,13.24,209.52,1.7,13.24,222.46,1.33,23.58,0.45,1.64,23.58,0.42,1.38419,16.2363,0.00256,1.73028,16.2363,0.00197
S_HUB_A1,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,R,R22,arable land,2023,restored,0,dry,mowing,13,1.61,8.16,220.57,1.58,8.16,246.54,1.52,7.54,0.47,1.57,7.54,0.41,1.3277,16.27842,0.0014,1.80974,16.27842,0.001
S_HUB_A2,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,R22,R22,arable land,2023,restored,0,dry,mowing,13,1.51,19.81,241.82,1.65,19.81,237.13,1.28,21.03,0.42,1.7,21.03,0.4,1.37145,22.5241,0.00117,1.80468,22.5241,0.00133
S_HUB_A3,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,R22,R22,arable land,2023,restored,0,dry,mowing,13,1.65,10.91,203.51,1.59,10.91,237.94,1.56,12.8,0.33,1.59,12.8,0.38,1.54843,16.27842,0.0022,1.68333,16.27842,0.00132
S_HUB_A4,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,R22,R22,arable land,2023,restored,0,dry,mowing,13,1.72,11.22,240.75,1.65,11.22,248.28,1.52,9.72,0.38,1.62,9.72,0.35,1.44338,28.02812,0.00125,1.75089,28.02812,8.10E-04
S_JAN_A1,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,R,R,NA,2022,negative,1,fresh,mowing,NA,1.67,19.8,289.26,1.89,19.8,280.07,1.89,11.28,0.54,2.34,11.28,0.33,1.93437,8.56885,7.80E-04,1.72047,8.56885,6.30E-04
S_JAN_A2,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,R,R,NA,2022,negative,1,fresh,mowing,NA,1.47,4.38,276.38,1.6,4.38,249.47,1.45,8.73,0.54,1.96,8.73,0.33,2.12629,11.83207,5.20E-04,1.86243,11.83207,5.40E-04
S_JAN_A3,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,R,R,NA,2022,negative,1,fresh,mowing,NA,1.43,4.38,275.19,1.51,4.38,254.85,1.82,8.73,0.36,1.83,8.73,0.3,1.44855,6.97329,8.80E-04,1.72153,6.97329,4.80E-04
S_JAN_A4,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,R,R,NA,2022,negative,1,fresh,mowing,NA,1.35,3.25,283.44,1.49,3.25,274.47,1.35,8.58,0.55,2.06,8.58,0.42,1.77399,8.56885,3.70E-04,1.70489,8.56885,5.60E-04
S_JAU_A1,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,R,R22,arable land,2022,restored,0,fresh,mowing,3,1.42,5.71,255.89,1.52,5.71,257.79,1.34,11.04,0.45,1.61,11.04,0.47,1.3536,6.49841,9.10E-04,1.41167,6.49841,6.60E-04
S_JAU_A2,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,R21,R22,arable land,2022,restored,0,fresh,mowing,3,1.34,5.71,245.79,1.56,5.71,252.03,1.2,21.03,0.46,1.66,21.03,0.46,1.2517,16.27842,0.00112,1.50235,16.27842,8.00E-04
S_JAU_A3,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,R22,R22,arable land,2022,restored,0,fresh,mowing,3,1.44,5.71,249.32,1.52,5.71,250.9,1.29,21.03,0.46,1.65,21.03,0.44,1.32902,34.43841,9.10E-04,1.62794,34.43841,9.90E-04
S_JAU_A4,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,R22,R22,arable land,2022,restored,0,fresh,mowing,3,1.34,5.71,247.7,1.56,5.71,244.52,1.18,11.04,0.45,1.49,11.04,0.5,1.31966,105.90053,0.00106,1.81906,105.90053,0.00126
S_JHB_A1,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,R,R,arable land,2023,restored,0,moist,mowing,36,1.29,6.05,248.35,1.54,6.05,262.4,1.4,22.05,0.49,1.79,22.05,0.42,1.56626,26.43558,9.80E-04,1.703,26.43558,0.00114
S_JHB_A2,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,R22,R,arable land,2023,restored,0,moist,mowing,36,1.34,6.04,246.7,1.48,6.04,262.07,1.41,45.48,0.53,2.08,45.48,0.38,1.59474,26.43558,8.40E-04,1.70909,26.43558,9.80E-04
S_JHB_A3,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,R,R,arable land,2023,restored,0,moist,mowing,36,1.33,5.78,245.8,1.54,5.78,259.95,1.33,24.14,0.52,1.75,24.14,0.4,1.52559,36.83649,7.30E-04,1.83619,36.83649,8.90E-04
S_JHB_A4,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,R22,R,arable land,2023,restored,0,moist,mowing,36,1.31,5.78,254.03,1.44,5.78,261.56,1.36,21.03,0.54,1.9,21.03,0.41,1.51091,26.43558,7.10E-04,1.7917,26.43558,0.00103
S_JOS_A1,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,R,R,grassland,2022,restored,0,fresh,mowing,NA,1.49,9.26,265.18,1.56,9.26,246.36,1.61,21.03,0.43,1.6,21.03,0.45,1.33479,44.01226,8.40E-04,1.78099,44.01226,0.00107
S_JOS_A2,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,R,R,grassland,2022,restored,0,fresh,mowing,NA,1.43,9.26,250.09,1.57,9.26,246.68,1.44,12.8,0.42,1.57,12.8,0.44,1.65806,22.80557,0.00154,1.6455,22.80557,0.00124
S_JOS_A3,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,R21,R,grassland,2022,restored,0,fresh,mowing,NA,1.48,11.06,246.03,1.65,11.06,245.38,1.37,7.54,0.43,1.52,7.54,0.45,1.69536,26.43558,0.00176,1.74537,26.43558,0.00122
S_JOS_A4,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,R,R,grassland,2022,restored,0,fresh,mowing,NA,1.66,11.06,243.18,1.63,11.06,240.28,1.43,21.03,0.45,1.55,21.03,0.47,1.47603,23.71558,0.00123,1.56828,23.71558,0.00111
S_KDT_A1,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,R22,R22,NA,2023,positive,0,fresh,mowing,NA,1.58,7.83,226.67,1.59,7.83,238.7,1.52,21.03,0.48,1.76,21.03,0.43,1.75084,88.70713,0.00116,1.84504,88.70713,0.00172
S_KDT_A2,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,R,R22,NA,2023,positive,0,fresh,mowing,NA,1.46,9.89,222.93,1.56,9.89,235.9,1.69,21.03,0.45,1.73,21.03,0.44,1.72044,122.7061,0.00145,1.88253,122.7061,0.00168
S_KDT_A3,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,R22,R22,NA,2023,positive,0,fresh,mowing,NA,1.83,26.37,236.21,1.7,26.37,236.34,1.68,47.43,0.39,1.99,47.43,0.38,2.0264,182.3391,0.00112,2.14565,182.3391,0.00115
S_KDT_A4,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,R,R22,NA,2023,positive,0,fresh,mowing,NA,1.52,9.7,228.42,1.6,9.7,238.32,1.39,21.03,0.45,1.69,21.03,0.43,1.78293,42.68214,0.00159,1.82619,42.68214,0.00114
S_KRT_A1,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R,R1A,grassland,2023,restored,0,dry,both,13,1.72,17.46,187.41,1.51,17.46,198.96,1.43,17.85,0.27,1.56,17.85,0.32,1.8479,16.27842,0.00187,1.6642,16.27842,0.00129
S_KRT_A2,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R,R1A,grassland,2023,restored,0,dry,both,13,1.35,5.54,216.44,1.43,5.54,215.96,1.62,23.03,0.47,1.71,23.03,0.48,1.34736,64.75412,0.00361,1.85861,64.75412,0.00371
S_KRT_A3,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R22,R1A,grassland,2023,restored,0,dry,both,13,1.39,22.17,236.13,1.76,22.17,225.55,1.6,51.83,0.5,1.82,51.83,0.4,1.49284,38.84206,0.00204,1.80898,38.84206,0.00149
S_KRT_A4,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R1A,R1A,grassland,2023,restored,0,dry,both,13,1.94,20.67,176.14,1.81,20.67,202.38,1.57,19.93,0.26,1.76,19.93,0.32,1.73052,13.63555,0.00183,1.65293,13.63555,0.00122
S_LAP_A1,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R22,R,grassland,2023,restored,0,fresh,mowing,NA,1.35,5.83,260.95,1.5,5.83,268.42,1.51,24.15,0.72,1.82,24.15,0.54,1.8121,91.3912,0.00236,2.28212,91.3912,0.00309
S_LAP_A2,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R,R,grassland,2023,restored,0,fresh,mowing,NA,1.17,5.48,279.26,1.48,5.48,278.61,1.32,4.83,0.88,1.46,4.83,0.67,1.95237,19.14994,2.50E-04,2.13917,19.14994,0.00263
S_LAP_A3,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R,R,grassland,2023,restored,0,fresh,mowing,NA,1.26,13.46,254.28,1.64,13.46,252.33,1.26,4.83,0.73,1.41,4.83,0.68,1.72795,91.3912,0.00144,2.23329,91.3912,0.00296
S_LAP_A4,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,V15,R,grassland,2023,restored,0,fresh,mowing,NA,1.65,25.76,253.86,1.76,25.76,255.89,1.93,23.58,0.39,1.73,23.58,0.49,2.36696,38.18076,7.90E-04,1.96405,38.18076,0.0013
S_LPI_A1,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R1A,R,arable land,2023,restored,0,dry,mowing,NA,1.58,6.35,200.83,1.53,6.35,205.95,1.55,10.89,0.38,1.67,10.89,0.35,1.60425,16.87247,0.00206,1.84952,16.87247,0.00112
S_LPI_A2,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R22,R,arable land,2023,restored,0,dry,mowing,NA,1.6,10.47,235.26,1.61,10.47,225.95,1.61,42.95,0.47,1.79,42.95,0.46,1.57348,26.13898,0.00178,1.7873,26.13898,0.00134
S_LPI_A3,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R,R,arable land,2023,restored,0,dry,mowing,NA,1.59,8.21,222.66,1.58,8.21,217.71,1.49,48.17,0.45,1.82,48.17,0.41,1.64453,18.86168,0.00178,1.75282,18.86168,0.00104
S_LPI_A4,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R1A,R,arable land,2023,restored,0,dry,mowing,NA,1.66,8.87,216.52,1.67,8.87,221.2,1.51,48.17,0.4,1.76,48.17,0.4,1.45462,18.86168,0.00249,1.84512,18.86168,9.50E-04
S_MAS_A1,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,0,moist,mowing,NA,1.91,8.41,207.51,1.64,8.41,228.34,1.57,7.54,0.55,1.55,7.54,0.47,1.37051,27.07026,0.00105,1.73983,27.07026,0.0013
S_MAS_A2,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,0,moist,mowing,NA,1.64,8.89,237.2,1.58,8.89,244.47,1.6,15.97,0.56,1.68,15.97,0.53,1.60749,75.99916,0.00188,1.90117,75.99916,0.00177
S_MAS_A3,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,0,moist,mowing,NA,1.44,8.41,212.86,1.55,8.41,235.58,1.43,11.04,0.5,1.56,11.04,0.54,1.44674,27.07026,0.00373,1.77613,27.07026,0.00166
S_MAS_A4,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R22,R,grassland,2023,restored,0,moist,mowing,NA,1.49,7.83,249.04,1.5,7.83,245.67,1.66,12.39,0.52,1.68,12.39,0.5,1.48053,26.43558,0.00152,1.68064,26.43558,0.00119
S_MBM_A1,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,0,moist,mowing,15,1.69,7.55,200.65,1.66,7.55,211.48,1.5,16.73,0.35,1.7,16.73,0.38,1.80759,88.70713,0.0011,1.83984,88.70713,0.00142
S_MBM_A2,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,0,moist,mowing,15,1.51,7.55,219.38,1.7,7.55,207.44,1.43,16.73,0.4,1.77,16.73,0.37,1.70722,13.63555,0.00154,1.58091,13.63555,0.00146
S_MBM_A3,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,0,moist,mowing,15,1.46,6.65,217.19,1.53,6.65,222.76,1.43,21.79,0.58,1.6,21.79,0.51,1.64085,112.4266,0.00119,2.10726,112.4266,0.0015
S_MBM_A4,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,Q53,R1A,arable land,2022,restored,0,moist,mowing,15,1.43,25.61,182.49,1.78,25.61,214.24,1.21,4.61,0.73,1.51,4.61,0.58,1.26384,104.09824,7.90E-04,2.36229,104.09824,0.00175
S_MCH_A1,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,0,fresh,mowing,NA,1.38,26.47,204.29,1.73,26.47,220.99,1.3,21.03,0.48,1.66,21.03,0.4,1.61192,59.34154,0.00209,1.71699,59.34154,0.00241
S_MCH_A2,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,0,fresh,mowing,NA,1.48,198.75,214.38,1.9,198.75,225.55,1.28,21.03,0.47,1.66,21.03,0.43,1.47115,64.75412,0.00172,1.76943,64.75412,0.00213
S_MCH_A3,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,0,fresh,mowing,NA,1.5,37.64,220.38,1.81,37.64,223.63,1.37,21.03,0.47,1.6,21.03,0.43,1.53119,64.75412,0.00125,1.85149,64.75412,0.00221
S_MCH_A4,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,0,fresh,mowing,NA,1.58,26.53,224.06,1.75,26.53,223.42,1.43,21.03,0.49,1.74,21.03,0.43,1.61102,71.49511,0.00187,1.78092,71.49511,0.00218
S_MHH_A1,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,0,dry,both,NA,1.58,16.75,205.63,1.8,16.75,226.33,1.65,20.58,0.34,1.86,20.58,0.31,1.53898,7.47227,0.00171,1.56278,7.47227,0.00111
S_MHH_A2,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,0,dry,both,NA,1.56,16.75,198.1,1.68,16.75,225.89,1.6,43.13,0.37,1.95,43.13,0.36,1.56191,112.4266,0.0017,1.84796,112.4266,0.0014
S_MHH_A3,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,0,dry,both,NA,1.77,17.46,214.2,1.72,17.46,228.14,1.62,43.13,0.45,1.79,43.13,0.38,1.70171,105.90053,0.00192,1.83183,105.90053,0.0018
S_MHH_A4,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,0,dry,both,NA,1.72,8.5,210.04,1.62,8.5,225.4,1.75,44.55,0.42,1.78,44.55,0.35,1.57986,23.94923,0.00205,1.88981,23.94923,0.00145
S_MTK_A1,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,0,fresh,mowing,NA,1.48,7.83,221.88,1.49,7.83,241.21,1.35,10.2,0.49,1.61,10.2,0.43,1.44688,26.43558,0.00128,1.65108,26.43558,0.00113
S_MTK_A2,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,0,fresh,mowing,NA,1.69,8.16,228.35,1.58,8.16,243.99,1.65,26.39,0.44,1.74,26.39,0.39,1.57961,36.83649,9.70E-04,1.6837,36.83649,9.60E-04
S_MTK_A3,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,0,fresh,mowing,NA,1.7,8.16,248.17,1.54,8.16,242.37,1.65,26.39,0.45,1.75,26.39,0.41,1.69516,36.83649,7.70E-04,1.84241,36.83649,0.00126
S_MTK_A4,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R22,R,NA,2023,positive,0,fresh,mowing,NA,1.94,8.16,251.1,1.56,8.16,247.94,1.48,26.39,0.49,1.83,26.39,0.39,1.91969,36.83649,4.80E-04,1.63929,36.83649,8.80E-04
S_NOZ_A1,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,0,fresh,mowing,2,1.47,10.22,241.3,1.58,10.22,241.06,1.21,11.04,0.45,1.48,11.04,0.48,1.38052,21.32091,0.00152,1.75123,21.32091,0.00163
S_NOZ_A2,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,0,fresh,mowing,2,1.65,9.26,220.7,1.53,9.26,243.3,1.39,21.03,0.53,1.51,21.03,0.47,1.81526,65.56331,0.00109,1.84928,65.56331,0.00168
S_NOZ_A3,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,0,fresh,mowing,2,1.66,11.06,222.65,1.66,11.06,240.59,1.33,21.03,0.49,1.53,21.03,0.46,1.66037,182.3391,0.00169,1.93026,182.3391,0.0015
S_NOZ_A4,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,0,fresh,mowing,2,1.58,11.06,220.2,1.62,11.06,239.54,1.39,11.04,0.51,1.43,11.04,0.51,1.75164,21.32091,0.00124,1.6198,21.32091,0.00124
S_OST_A1,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,0,moist,mowing,13,1.81,60.31,197.93,1.91,60.31,225.45,2.3,43.36,0.37,2.01,43.36,0.43,1.55814,33.94809,0.00156,1.82235,33.94809,0.0012
S_OST_A2,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R22,R,arable land,2023,restored,0,moist,mowing,13,1.69,18.17,235.22,1.55,18.17,249.04,1.96,43.13,0.43,1.92,43.13,0.44,1.59289,35.32685,8.90E-04,1.83088,35.32685,0.00107
S_OST_A3,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,0,moist,mowing,13,1.46,17.69,219.41,1.62,17.69,235.53,1.49,45.59,0.45,1.92,45.59,0.44,1.48455,18.86168,0.00257,1.7362,18.86168,0.00118
S_OST_A4,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,0,moist,mowing,13,1.43,11.92,189.19,1.56,11.92,213.4,2.2,35.81,0.42,2.08,35.81,0.36,1.50423,43.78652,0.00139,1.84846,43.78652,0.00112
S_OSW_A1,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,0,fresh,mowing,11,1.68,8.16,225.88,1.59,8.16,243.92,1.45,22.63,0.43,1.89,22.63,0.39,1.47534,10.70921,0.00121,1.6096,10.70921,7.50E-04
S_OSW_A2,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,0,fresh,mowing,11,1.76,8.16,246.33,1.6,8.16,247.41,1.3,12.8,0.41,1.68,12.8,0.38,1.95638,22.55904,0.001,1.68383,22.55904,9.90E-04
S_OSW_A3,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R21,R22,arable land,2023,restored,0,fresh,mowing,11,1.74,8.16,288.49,1.6,8.16,260.75,1.36,12.8,0.45,1.64,12.8,0.39,2.00227,10.70921,4.20E-04,1.64327,10.70921,9.50E-04
S_OSW_A4,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,0,fresh,mowing,11,1.77,11.26,248.56,1.67,11.26,252.31,1.39,6.72,0.43,1.57,6.72,0.43,1.71688,19.01023,6.90E-04,1.69938,19.01023,9.60E-04
S_PEI_A1,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,grassland,2022,restored,0,fresh,mowing,2,1.56,5.79,218.68,1.45,5.79,258.57,1.56,43.36,0.42,2.01,43.36,0.38,1.54631,44.01226,8.60E-04,1.75859,44.01226,7.50E-04
S_PEI_A2,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,grassland,2022,restored,0,fresh,mowing,2,1.6,5.71,231.34,1.43,5.71,252.13,1.46,22.63,0.48,1.75,22.63,0.43,1.49772,12.04931,8.60E-04,1.75565,12.04931,6.50E-04
S_PEI_A3,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,grassland,2022,restored,0,fresh,mowing,2,1.59,5.78,227.6,1.49,5.78,257.68,1.52,45.48,0.42,2,45.48,0.38,1.43766,12.22206,0.0013,1.67805,12.22206,6.90E-04
S_PEI_A4,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,grassland,2022,restored,0,fresh,mowing,2,1.47,5.79,265.03,1.42,5.79,257.35,1.73,43.36,0.47,2.07,43.36,0.39,1.46683,12.04931,7.60E-04,1.65575,12.04931,6.70E-04
S_PEN_A1,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,2022,negative,0,moist,mowing,NA,1.64,8.88,251.68,1.57,8.88,253.95,2.1,27.11,0.59,2.1,27.11,0.45,1.36293,44.01226,5.80E-04,1.86762,44.01226,7.30E-04
